education_level,specialization,skills,certifications,cgpa/percentage,recommended_career,cgpa/percentage_is_outlier,job_title_original,job_title_clean,career_family,education_category,education_encoded,skills_combined,skill_list,skill_count,skill_tokens,skill_tfidf_accounting,skill_tfidf_communication,skill_tfidf_counseling,skill_tfidf_data_analysis,skill_tfidf_financial_analysis,skill_tfidf_machine_learning,skill_tfidf_marketing,skill_tfidf_ms_office,skill_tfidf_python,skill_tfidf_sql
bachelors,Psychology,"Marketing, Accounting, Python",Google Data Analytics,93,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"marketing, accounting, python","['marketing', 'accounting', 'python']",3,marketing accounting python,0.5770927251477206,0.0,0.0,0.0,0.0,0.0,0.5817457618336928,0.0,0.5731804734724603,0.0
phd,Finance,Python,Google Data Analytics,75,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Doctorate,4,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
masters,Engineering,"Accounting, Communication, Data Analysis",AWS Certified,63,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"accounting, communication, data analysis","['accounting', 'communication', 'data analysis']",3,accounting communication data_analysis,0.5737048266171546,0.583282664891263,0.0,0.5750166125891732,0.0,0.0,0.0,0.0,0.0,0.0
matric,Commerce,"Counseling, Machine Learning, Accounting",Mental Health Basics,63,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,High School,1,"counseling, machine learning, accounting","['counseling', 'machine learning', 'accounting']",3,counseling machine_learning accounting,0.5706426786553253,0.0,0.576576171037631,0.0,0.0,0.584745117370517,0.0,0.0,0.0,0.0
masters,Computer Science,"Data Analysis, Machine Learning, MS Office",Digital Marketing,62,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Masters,3,"data analysis, machine learning, ms office","['data analysis', 'machine learning', 'ms office']",3,data_analysis machine_learning ms_office,0.0,0.0,0.0,0.5729008957872248,0.0,0.5857198837936546,0.0,0.5733382782746527,0.0,0.0
bachelors,Finance,Marketing,Creative Writing,71,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,marketing,['marketing'],1,marketing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bachelors,Arts,Accounting,Creative Writing,72,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Commerce,Python,CFA Level 1,90,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
masters,Psychology,Data Analysis,Creative Writing,90,Software Engineer,0,Software Engineer,Software Engineer,Technology,Masters,3,data analysis,['data analysis'],1,data_analysis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Engineering,MS Office,AWS Certified,83,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Bachelors,2,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bachelors,Computer Science,"Accounting, Counseling, Machine Learning",Unknown,73,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"accounting, counseling, machine learning","['accounting', 'counseling', 'machine learning']",3,accounting counseling machine_learning,0.5706426786553253,0.0,0.576576171037631,0.0,0.0,0.584745117370517,0.0,0.0,0.0,0.0
bachelors,Science,Accounting,Digital Marketing,65,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Arts,Counseling,Google Data Analytics,78,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,counseling,['counseling'],1,counseling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Science,Counseling,Creative Writing,71,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,counseling,['counseling'],1,counseling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Business,"Counseling, Python",Google Data Analytics,83,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"counseling, python","['counseling', 'python']",2,counseling python,0.0,0.0,0.7131426475836176,0.0,0.0,0.0,0.0,0.0,0.701018947103021,0.0
phd,Psychology,Communication,Mental Health Basics,67,Professor,0,Professor,Professor,Education,Doctorate,4,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Psychology,"Machine Learning, MS Office",Mental Health Basics,67,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Masters,3,"machine learning, ms office","['machine learning', 'ms office']",2,machine_learning ms_office,0.0,0.0,0.0,0.0,0.0,0.7146196557462866,0.0,0.6995132219058185,0.0,0.0
bachelors,Engineering,Python,Mental Health Basics,64,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
phd,Computer Science,"Machine Learning, Python",CFA Level 1,62,Software Engineer,0,Software Engineer,Software Engineer,Technology,Doctorate,4,"machine learning, python","['machine learning', 'python']",2,machine_learning python,0.0,0.0,0.0,0.0,0.0,0.7180546688890427,0.0,0.0,0.6959867042455964,0.0
masters,Finance,Communication,Google Data Analytics,67,Software Engineer,0,Software Engineer,Software Engineer,Technology,Masters,3,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Computer Science,"Financial Analysis, Python, SQL",AWS Certified,74,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"financial analysis, python, sql","['financial analysis', 'python', 'sql']",3,financial_analysis python sql,0.0,0.0,0.0,0.0,0.5794441038518663,0.0,0.0,0.0,0.5720107467074481,0.5805585553262437
phd,Science,Accounting,Creative Writing,94,Clerk,0,Clerk,Other,Business And Finance,Doctorate,4,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Computer Science,"Counseling, Data Analysis",Creative Writing,64,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,"counseling, data analysis","['counseling', 'data analysis']",2,counseling data_analysis,0.0,0.0,0.7099507531893503,0.7042513244899681,0.0,0.0,0.0,0.0,0.0,0.0
phd,Psychology,"Counseling, SQL, Python",Unknown,86,Data Entry Operator,0,Data Entry Operator,Other,Other,Doctorate,4,"counseling, sql, python","['counseling', 'sql', 'python']",3,counseling sql python,0.0,0.0,0.5810741418202365,0.0,0.0,0.0,0.0,0.0,0.5711956569528424,0.5797312853263024
matric,Psychology,"Counseling, MS Office, Python",CFA Level 1,65,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"counseling, ms office, python","['counseling', 'ms office', 'python']",3,counseling ms_office python,0.0,0.0,0.5820449730029059,0.0,0.0,0.0,0.0,0.5778131580656373,0.572149983630395,0.0
bachelors,Finance,MS Office,Mental Health Basics,89,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Bachelors,2,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
bachelors,Commerce,"Marketing, Machine Learning",Creative Writing,68,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"marketing, machine learning","['marketing', 'machine learning']",2,marketing machine_learning,0.0,0.0,0.0,0.0,0.0,0.7128747424394368,0.7012913813757493,0.0,0.0,0.0
masters,Commerce,"Financial Analysis, Machine Learning",Mental Health Basics,68,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"financial analysis, machine learning","['financial analysis', 'machine learning']",2,financial_analysis machine_learning,0.0,0.0,0.0,0.0,0.7006062793572722,0.7135480651821291,0.0,0.0,0.0,0.0
masters,Engineering,"Financial Analysis, Accounting",Creative Writing,70,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Masters,3,"financial analysis, accounting","['financial analysis', 'accounting']",2,financial_analysis accounting,0.7049436073365806,0.0,0.0,0.0,0.7092633576290889,0.0,0.0,0.0,0.0,0.0
phd,Arts,"MS Office, Accounting",AWS Certified,91,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Doctorate,4,"ms office, accounting","['ms office', 'accounting']",2,ms_office accounting,0.7060286613572762,0.0,0.0,0.0,0.0,0.0,0.0,0.7081832597160516,0.0,0.0
bachelors,Arts,"Machine Learning, SQL",AWS Certified,73,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"machine learning, sql","['machine learning', 'sql']",2,machine_learning sql,0.0,0.0,0.0,0.0,0.0,0.7128747424394368,0.0,0.0,0.0,0.7012913813757493
matric,Finance,"Financial Analysis, Accounting, Communication",Google Data Analytics,75,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"financial analysis, accounting, communication","['financial analysis', 'accounting', 'communication']",3,financial_analysis accounting communication,0.5729778198225242,0.5825435209257739,0.0,0.0,0.5764889107509611,0.0,0.0,0.0,0.0,0.0
intermediate,Engineering,"Financial Analysis, Communication",Creative Writing,80,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,High School,1,"financial analysis, communication","['financial analysis', 'communication']",2,financial_analysis communication,0.0,0.7107909019185444,0.0,0.0,0.7034033648979952,0.0,0.0,0.0,0.0,0.0
intermediate,Business,"Python, Communication, Counseling",Mental Health Basics,85,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,High School,1,"python, communication, counseling","['python', 'communication', 'counseling']",3,python communication counseling,0.0,0.5830128178797981,0.5794019832050844,0.0,0.0,0.0,0.0,0.0,0.5695519256800667,0.0
matric,Computer Science,"MS Office, Financial Analysis",Digital Marketing,69,School Counselor,0,School Counselor,Other,Other,High School,1,"ms office, financial analysis","['ms office', 'financial analysis']",2,ms_office financial_analysis,0.0,0.0,0.0,0.0,0.7081885410201751,0.0,0.0,0.70602336389649,0.0,0.0
intermediate,Science,"Financial Analysis, Counseling",AWS Certified,77,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"financial analysis, counseling","['financial analysis', 'counseling']",2,financial_analysis counseling,0.0,0.0,0.7086025343306636,0.0,0.7056078573401524,0.0,0.0,0.0,0.0,0.0
intermediate,Arts,MS Office,Google Data Analytics,70,Professor,0,Professor,Professor,Education,Bachelors,2,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
masters,Engineering,"MS Office, Counseling",Creative Writing,69,Data Entry Operator,0,Data Entry Operator,Other,Other,Masters,3,"ms office, counseling","['ms office', 'counseling']",2,ms_office counseling,0.0,0.0,0.7096819808747515,0.0,0.0,0.0,0.0,0.7045221685807259,0.0,0.0
matric,Commerce,"Counseling, Financial Analysis",Google Data Analytics,73,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Bachelors,2,"counseling, financial analysis","['counseling', 'financial analysis']",2,counseling financial_analysis,0.0,0.0,0.7086025343306636,0.0,0.7056078573401524,0.0,0.0,0.0,0.0,0.0
matric,Finance,"Counseling, MS Office",Creative Writing,78,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,High School,1,"counseling, ms office","['counseling', 'ms office']",2,counseling ms_office,0.0,0.0,0.7096819808747515,0.0,0.0,0.0,0.0,0.7045221685807259,0.0,0.0
masters,Finance,"Machine Learning, Python",AWS Certified,63,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Masters,3,"machine learning, python","['machine learning', 'python']",2,machine_learning python,0.0,0.0,0.0,0.0,0.0,0.7180546688890427,0.0,0.0,0.6959867042455964,0.0
bachelors,Business,"Python, MS Office, Marketing",Creative Writing,77,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"python, ms office, marketing","['python', 'ms office', 'marketing']",3,python ms_office marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.5811545159720667,0.5782655410355703,0.5725979327731738,0.0
bachelors,Computer Science,"MS Office, Communication, Counseling",Mental Health Basics,71,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"ms office, communication, counseling","['ms office', 'communication', 'counseling']",3,ms_office communication counseling,0.0,0.5811406576687251,0.5775414180409804,0.0,0.0,0.0,0.0,0.5733423466407968,0.0,0.0
phd,Computer Science,Data Analysis,CFA Level 1,74,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Doctorate,4,data analysis,['data analysis'],1,data_analysis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Psychology,"Communication, SQL",Mental Health Basics,91,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,High School,1,"communication, sql","['communication', 'sql']",2,communication sql,0.0,0.7101148223264059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040858890166292
phd,Psychology,"SQL, MS Office",Digital Marketing,85,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Doctorate,4,"sql, ms office","['sql', 'ms office']",2,sql ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053426643039672,0.0,0.7088665078225809
matric,Psychology,"Python, Marketing, SQL",CFA Level 1,73,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"python, marketing, sql","['python', 'marketing', 'sql']",3,python marketing sql,0.0,0.0,0.0,0.0,0.0,0.0,0.5801836554044448,0.0,0.5716413665954141,0.5801836554044448
matric,Computer Science,"Marketing, Accounting",CFA Level 1,93,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"marketing, accounting","['marketing', 'accounting']",2,marketing accounting,0.7042618871666777,0.0,0.0,0.0,0.0,0.0,0.7099402751530792,0.0,0.0,0.0
intermediate,Commerce,"SQL, Counseling",Google Data Analytics,95,Professor,0,Professor,Professor,Education,Bachelors,2,"sql, counseling","['sql', 'counseling']",2,sql counseling,0.0,0.0,0.7079243110200052,0.0,0.0,0.0,0.0,0.0,0.0,0.7062883050616448
phd,Commerce,Financial Analysis,Creative Writing,66,Professor,0,Professor,Professor,Education,Doctorate,4,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
masters,Psychology,Python,Google Data Analytics,71,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Masters,3,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
matric,Commerce,Accounting,Google Data Analytics,61,School Counselor,0,School Counselor,Other,Other,Bachelors,2,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Engineering,"Data Analysis, Counseling, Communication",Google Data Analytics,92,Professor,0,Professor,Professor,Education,Bachelors,2,"data analysis, counseling, communication","['data analysis', 'counseling', 'communication']",3,data_analysis counseling communication,0.0,0.5812863905004313,0.5776862482901947,0.5730486286131219,0.0,0.0,0.0,0.0,0.0,0.0
masters,Commerce,"Accounting, Data Analysis, Machine Learning",Google Data Analytics,83,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Masters,3,"accounting, data analysis, machine learning","['accounting', 'data analysis', 'machine learning']",3,accounting data_analysis machine_learning,0.5721655731098126,0.0,0.0,0.5734738395521627,0.0,0.5863056475058209,0.0,0.0,0.0,0.0
bachelors,Arts,Communication,Unknown,89,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelors,Computer Science,"Machine Learning, SQL",Tally ERP,72,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,"machine learning, sql","['machine learning', 'sql']",2,machine_learning sql,0.0,0.0,0.0,0.0,0.0,0.7128747424394368,0.0,0.0,0.0,0.7012913813757493
intermediate,Psychology,Financial Analysis,AWS Certified,66,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
intermediate,Business,Python,Mental Health Basics,82,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
phd,Finance,SQL,Tally ERP,73,School Counselor,0,School Counselor,Other,Other,Doctorate,4,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
phd,Computer Science,"Financial Analysis, MS Office, Python",Digital Marketing,80,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Doctorate,4,"financial analysis, ms office, python","['financial analysis', 'ms office', 'python']",3,financial_analysis ms_office python,0.0,0.0,0.0,0.0,0.5804149835263454,0.0,0.0,0.5786404543271507,0.572969171521628,0.0
phd,Business,Python,Google Data Analytics,79,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Doctorate,4,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
masters,Psychology,"Machine Learning, MS Office, Communication",CFA Level 1,89,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"machine learning, ms office, communication","['machine learning', 'ms office', 'communication']",3,machine_learning ms_office communication,0.0,0.5783944357072923,0.0,0.0,0.0,0.5829561589544884,0.0,0.5706329761588196,0.0,0.0
bachelors,Engineering,"Marketing, Communication",Tally ERP,73,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Bachelors,2,"marketing, communication","['marketing', 'communication']",2,marketing communication,0.0,0.7101148223264059,0.0,0.0,0.0,0.0,0.7040858890166292,0.0,0.0,0.0
